Date,VIX,RVX,VXD,SPY,RUT,DJI,VTI,VIXrm20,RVXrm20,VXDrm20,SPYrm20,RUTrm20,DJIrm20,VTIrm20,VIXrm60,RVXrm60,VXDrm60,SPYrm60,RUTrm60,DJIrm60,VTIrm60
2005-03-18,-0.0112866817156,0.00742311770944,-0.0420371867421,-0.000470452288544,-0.00462062305878,0.000310547316118,-0.0022344448264,0.00694191065316,0.00665866802084,0.00776434329257,-0.000441586787626,-0.000649690333815,-0.00055928616025,-0.000467389458408,0.00309247081331,0.00243902132376,0.00314133743367,-0.000201406363149,-0.000577019804809,-0.000184290077658,-0.000261403703008
2005-03-21,0.0357686453577,0.00315789473684,0.0810126582278,-0.00493422004924,-0.00160624506281,-0.00604908887363,-0.0031007751938,0.0112367150536,0.00502658662404,0.0143460172737,-0.000723274512969,-0.000649987853616,-0.00100540406878,-0.000605369193874,0.00383291504691,0.0026394944166,0.00420637730147,-0.000340606810089,-0.00066208029995,-0.000372628595337,-0.000375188077286
2005-03-22,0.0484937545922,0.00314795383001,0.0195160031226,-0.0101962085052,-0.00481038332984,-0.00898214927972,-0.00846725419043,0.0048957498315,0.00218859261047,0.00626749147408,-0.000507798755206,7.7548135431e-05,-0.000647850552902,-0.000277878661075,0.00496137718676,0.00349744957391,0.0055129524314,-0.000518260672573,-0.000765641407374,-0.000539589625541,-0.000533183769525
2005-03-23,-0.0147161878066,-0.0193514644351,0.00382848392037,0.000699889927794,-0.0105403000757,-0.0013848431307,-0.000871383757407,0.00701382171971,0.0016558019974,0.00871615587452,-0.00075317240203,-0.00066065462664,-0.00101206406046,-0.00058132310882,0.00336555826562,0.00159707772675,0.00383892534281,-0.000434841001727,-0.000812214409448,-0.000484163634371,-0.000359462282811
2005-03-24,-0.0455192034139,-0.0272,-0.0556826849733,-0.00094665805783,0.00524461982565,-0.00125286916603,-0.003663003663,0.00804698180728,0.00268067041846,0.0090988369693,-0.0011951938174,-0.000964061648127,-0.00142603506847,-0.00114365288521,0.00279910696215,0.00170693645145,0.00328558083307,-0.000569851927934,-0.000989415401493,-0.000626300776473,-0.0005597564473
2005-03-28,0.0245901639344,0.0219298245614,0.0210016155089,0.00244146838245,-0.000243836031536,0.00409847839202,0.00105042016807,0.00962221169804,0.0046982900288,0.0124346320305,-0.00153846136045,-0.00177060227944,-0.00165278724294,-0.00158719756275,0.0037367208055,0.00183532623642,0.00340561695785,-0.000527923526481,-0.000962161574918,-0.000519145627754,-0.000564794817061
2005-03-29,0.0538181818182,0.0273605150215,0.0537974683544,-0.00759618130234,-0.0170535669223,-0.00762943818725,-0.00839454354669,0.00974567083246,0.00407218088251,0.0114817908773,-0.00159755837921,-0.00235113415071,-0.00168652450059,-0.00176132853412,0.00328544035904,0.00216470322066,0.00365190870205,-0.000655901388573,-0.00123924416654,-0.000601824422151,-0.000693446418107
2005-03-30,-0.0586611456177,-0.0240208877285,-0.0578078078078,0.0137726103578,0.0169856257795,0.0129928789029,0.0134038800705,0.00697817646549,0.00360435702626,0.00831233071949,-0.00119183157251,-0.00185434560801,-0.00133317822779,-0.00137198559443,0.00133907094694,0.00142599468969,0.00181508279317,-0.000403971702474,-0.000918124520154,-0.000358579651149,-0.000424988148822
2005-03-31,0.0278592375367,0.0256821829856,0.0183266932271,-0.000694143418795,0.000276440060767,-0.00351962356156,-0.000522102332057,0.006460839339,0.00314261614692,0.00649971070925,-0.00121290377716,-0.00174655684182,-0.00142605691279,-0.00136423830751,0.000812671733076,0.000584370280663,0.0015949398518,-0.000280217090637,-0.000628820098249,-0.000334393588001,-0.000315085991259
2005-04-01,0.00499286733238,-0.0208659363589,0.0344287949922,-0.00649668574263,-0.0057229566715,-0.00947276223843,-0.00435312554414,0.00499048270562,0.00165684145287,0.00865974695008,-0.00155385332172,-0.00210801581518,-0.00199680934214,-0.00163270759284,0.00101425740074,-0.000318070444178,0.0021285278402,-0.000193972532371,-0.000414519159516,-0.000339111240993,-0.000165795080249
2005-04-04,0.0014194464159,0.00372935535429,0.00605143721634,0.00272819193121,0.00361380433875,0.00161471699201,0.00349772647779,0.00888976129091,0.00420076536093,0.0105552391649,-0.00189866276732,-0.00244903471397,-0.0024127041581,-0.00196543548215,0.000906775117587,-0.000494496662029,0.00323259540001,-8.80386176073e-05,-6.10168906017e-05,-0.000260462827267,7.80071847878e-06
2005-04-05,-0.0304748405386,-0.0355626326964,-0.0503759398496,0.00448085231303,0.00120566669047,0.00358887257583,0.00313698152666,0.00602598576315,0.0014157292382,0.00703095771171,-0.00180513368606,-0.00230424661321,-0.00221635103623,-0.00192583933714,0.00100212583537,-0.000935997529549,0.00138246409395,-7.17887220507e-05,-0.000104083116978,-0.000240121885775,-2.11887511424e-05
2005-04-06,-0.0387426900585,-0.0203632361035,-0.0356294536817,0.00226845577326,0.00278278600488,0.00262944016828,0.00208478109798,0.00351788878061,-0.00126627915468,0.00578711943622,-0.00145177142425,-0.00170848590948,-0.00197378721935,-0.00150408691326,0.000466870888147,-0.00136015929777,0.00112412027387,-1.01282721909e-05,0.000120036018333,-0.000166644963335,6.84391718367e-05
2005-04-07,-0.0623574144487,-0.0157303370787,-0.0541871921182,0.00597098931857,0.0057610033483,0.00575052450887,0.00554785020804,-0.000809659361175,-0.00333554710032,0.000179209105674,-0.000643965853007,-0.000879669321777,-0.0011960020272,-0.000772607621828,-0.000251193753455,-0.00195971349874,-8.02869133133e-05,3.23419984212e-05,9.29310305292e-05,-9.75223651138e-05,9.4248267491e-05
2005-04-08,0.0235198702352,-0.0074200913242,0.0182291666667,-0.00834500048258,-0.0145379015339,-0.00805969866209,-0.00862068965517,0.00119310580413,-0.00306791409335,0.00216087291846,-0.00115400673974,-0.00127855409166,-0.00181137683223,-0.00111878127635,0.00019119461038,-0.00210818327478,0.000842311116011,-5.08188765868e-06,1.81778389763e-05,-0.000130165335785,5.15977015374e-05
2005-04-11,-0.0507131537242,-0.0218516388729,-0.0622335890878,8.47443313174e-06,-0.00586167335244,-0.00121399826025,-0.000695652173913,-0.00258354467632,-0.00475348795074,-0.0018256971746,-0.000774420562016,-0.00156366450827,-0.00151682631903,-0.000992054194459,0.000142033001051,-0.00234029866924,0.000615366832947,-7.12973793388e-05,-0.000124757695026,-0.000247655860208,-3.25991615226e-05
2005-04-12,-0.0567612687813,0.00293944738389,-0.0881818181818,0.0055452029836,0.00965140926606,0.00568497214938,0.00504698920989,-0.00382004561538,-0.00460651558155,-0.00670770295901,-0.000778391674397,-0.00135707841506,-0.00137226066374,-0.000987018395913,-0.00117553803915,-0.00252429173705,-0.00160322881516,0.000164958100531,0.00011927065502,2.28990841425e-05,0.000178743788413
2005-04-13,0.177876106195,0.000586166471278,0.18444666002,-0.0117616108325,-0.0171118061168,-0.00990673772364,-0.0109090909091,0.00200677018668,-0.00513661056113,0.00110917859394,-0.00099028185238,-0.00193661120335,-0.00159271208554,-0.00126940437382,0.00232125480034,-0.00188264965513,0.002510792247,-0.000131144748407,-0.000366702312648,-0.000225024610669,-7.59182162489e-05
2005-04-14,0.09166040571,0.158758055067,0.186868686869,-0.0100017802247,-0.0175921538604,-0.0120243370275,-0.0117296918768,0.00529701480678,0.00280129219224,0.00701433621824,-0.00108627760542,-0.00250512289142,-0.0016727611488,-0.00142080962966,0.00379529454689,0.000217429154163,0.00564025837107,-0.000459087269685,-0.000859371937711,-0.000537193819383,-0.000454180704882
2005-04-15,0.220922229869,0.0990899898888,0.140425531915,-0.0167204966918,-0.0188532164785,-0.0186111219208,-0.0159433126661,0.0170844161446,0.00807191392061,0.0160898763799,-0.00201236510876,-0.003651665359,-0.00257181185131,-0.0022868220788,0.00652838757879,0.00176982095789,0.00646553238783,-0.000579593806077,-0.000987953011248,-0.000708134867404,-0.000570683115249
2005-04-18,-0.0665163472379,0.0349586016559,-0.0385572139303,0.00294059706176,0.0078342707614,-0.00160594795539,0.003600360036,0.0143229328685,0.00944868811793,0.0162638750205,-0.00184181264125,-0.00302892066799,-0.00266763661488,-0.00199508183568,0.00459782933828,0.00192553492638,0.00530035990044,-0.000400867249285,-0.000707145652852,-0.000626583146103,-0.00040643805975
2005-04-19,-0.0966183574879,-0.0817777777778,-0.095084087969,0.00593382879167,0.0164180628379,0.00557028387596,0.00843049327354,0.00770358272618,0.0052019044922,0.00745903771062,-0.0012984101992,-0.00212770527296,-0.0020866679774,-0.00141851841231,0.00234881525771,0.000730679552272,0.00262229176762,-0.000195056504071,-0.000399216328659,-0.000408802777791,-0.000181431004025
