Date,VIX,SPY,RVX,RUT,DJI,VXD,VTI
2005-04-25,-0.0494148244473,0.0086622756686,-0.0293386374938,0.0117211552594,0.00834834657452,-0.0555936856555,0.00980392156863
2005-04-26,0.0198358413133,-0.00883746683771,0.0169057377049,-0.0147207245835,-0.00892360263608,0.0290697674419,-0.0107678729038
2005-04-27,-0.00268276324614,0.00395027840377,0.0433249370277,-0.000884793969114,0.00469899813813,-0.024011299435,0.00356887937188
2005-04-28,0.133826496301,-0.011380371455,0.0550458715596,-0.020642427173,-0.0125897164372,0.143994211288,-0.0131578947368
2005-04-29,-0.0919335705813,0.0119224692935,0.0,0.00758231861214,0.0121246425167,-0.0771663504111,0.0118918918919
2005-05-02,-0.0124101894187,0.00459010079973,-0.0155606407323,0.0111843348823,0.00580819229826,0.0,0.00516381766382
2005-05-03,-0.0390211640212,-0.000851853420387,0.00418410041841,-0.00235552015043,0.000516987426476,-0.0315284441398,0.0030115146147
2005-05-04,-0.0467997247075,0.0124701632417,-0.074537037037,0.0183752931965,0.0124402846836,-0.069355980184,0.00865418580007
2005-05-05,0.00938628158845,-0.00256880784107,-0.0140070035018,0.000705695407522,-0.00425630260193,-0.00152091254753,-0.00192610751182
2005-05-06,0.00500715307582,-0.00109158813483,-0.0563165905632,0.00147741081499,0.000483540288577,0.014470677837,-0.000175438596491
2005-05-09,-0.0213523131673,0.00639432292096,0.00161290322581,0.0107120512066,0.00376012527307,-0.0127627627628,0.00543955079839
2005-05-10,0.0843636363636,-0.0107054353127,0.0515297906602,-0.0130533501724,-0.00993807960094,0.0593155893536,-0.00907504363002
2005-05-11,-0.0308517773307,0.00419304601327,0.00459418070444,0.000890745192922,0.00186750444991,-0.0222541277818,0.00510743219443
2005-05-12,0.115570934256,-0.0100332164788,0.0355691056911,-0.0145742597814,-0.0107569682436,0.122613803231,-0.0113895216401
2005-05-13,0.0124069478908,-0.00458005802227,0.0353287536801,-0.00829796874292,-0.00484812797488,0.0568999345978,-0.00425381070542
2005-05-16,-0.0392156862745,0.0100861240898,0.00284360189573,0.0166489152727,0.0110649796353,-0.0513613861386,0.00996796012816
2005-05-17,-0.0707908163265,0.00695734578703,-0.0538752362949,0.00601645716253,0.00776411146767,-0.120026092629,0.00687345787804
2005-05-18,-0.0645161290323,0.0100187506467,-0.0824175824176,0.0211836386452,0.0128340382698,-0.0919199406968,0.0120777174864
2005-05-19,-0.0227439471753,0.00465594042081,0.0146978769733,0.00424428666641,0.00274260595346,-0.00571428571429,0.00449671393981
2005-05-20,-0.0135135135135,-0.00151117226928,-0.0268240343348,-0.00172009462071,-0.00202988602142,-0.0246305418719,-0.00137741046832
2005-05-23,-0.0144596651446,0.00385103246361,-0.0121278941566,0.00567765897064,0.00493702193489,0.00589225589226,0.0051724137931
2005-05-24,-0.0200772200772,0.000175867356841,-0.00837053571429,0.000130561131484,-0.00189098787487,-0.0100418410042,0.0
2005-05-25,-0.0086682427108,-0.003400082226,0.02307259426,-0.010686006806,-0.00436988870588,-0.0152155536771,-0.00377358490566
2005-05-26,-0.027027027027,0.00639489158583,-0.0423542354235,0.0136873147617,0.00763066801813,-0.0206008583691,0.00585399449036
2005-05-27,-0.00735294117647,0.00096861609262,-0.00861573808156,0.0035790010689,0.000474491345278,-0.000876424189308,0.00136939404314
2005-05-31,0.0938271604938,-0.00607286476575,0.0608342989571,-0.000307994800791,-0.00712347997648,0.0894736842105,-0.00273504273504
2005-06-01,-0.0699774266366,0.00899703818716,-0.0420535226652,0.0113991466803,0.00787198471459,-0.0748792270531,0.0083990401097
2005-06-02,-0.042071197411,0.00172187124647,-0.0199543899658,0.00240484821247,0.000341235461948,-0.0217580504787,0.00152983171851
2005-06-03,0.0261824324324,-0.00686713227892,-0.00523560209424,-0.00790096935418,-0.00876486473682,0.00355871886121,-0.00577053632043
2005-06-06,0.0106995884774,0.00124579018334,0.0228070175439,0.00425602781085,0.00057355893318,0.0195035460993,0.00170706725845
2005-06-07,0.00895765472313,-0.000208766522127,-0.0205831903945,0.00134848781151,0.00153816757428,-0.00347826086957,0.00068166325835
2005-06-08,0.0250201775625,-0.00216324439,0.0326911850555,-0.00530645074564,-0.000591428108098,0.021815008726,-0.00238419618529
2005-06-09,-0.0488188976378,0.0052399489143,-0.0344827586207,0.00928330019053,0.00249119491453,-0.0136635354398,0.00512120177535
2005-06-10,-0.00993377483444,-0.00234823751026,-0.00702576112412,0.000159744827292,0.00091402456441,-0.0268398268398,-0.00118885869565
2005-06-13,-0.0259197324415,0.0022618632963,0.0064858490566,0.00429486521001,0.000951239465023,-0.0151245551601,0.00221050841694
2005-06-14,0.012017167382,0.0025733150172,-0.00351493848858,0.0085370812204,0.00237583867105,-0.0135501355014,0.00339328130302
2005-06-15,-0.027989821883,0.00221770890232,0.0129335684891,0.00441366814388,0.0017823959953,0.00732600732601,0.00135272235374
2005-06-16,-0.0270506108202,0.00363009925552,-0.015670342426,0.0107346740823,0.00116406723198,-0.0245454545455,0.00472813238771
2005-06-17,0.0295964125561,0.00495474680686,0.0117924528302,0.000248393697183,0.00419711306682,-0.00465983224604,0.00436974789916
2005-06-20,-0.000871080139373,-0.000706666634532,0.0285547785548,-0.00364795323228,-0.00131788272726,0.00842696629213,-0.000334672021419
2005-06-21,-0.0340017436792,-0.0020475216258,-0.0339943342776,-0.00124649284299,-0.000886031802886,-0.0306406685237,-0.00167392032139
2005-06-22,-0.00270758122744,0.000222493225449,-0.024633431085,0.00375956895468,-0.00111323905394,0.00862068965517,0.00184439973172
2005-06-23,0.0977375565611,-0.0108330518221,0.0469031870114,-0.0144999872966,-0.0157254979741,0.0987654320988,-0.0122175732218
2005-06-24,0.00412201154163,-0.00762872098854,0.0120620333142,-0.00585066238134,-0.0118602107202,0.0337078651685,-0.00847170450695
2005-06-27,0.0279146141215,-0.000738525676108,0.00737797956867,-0.00333112591796,-0.000679756841267,0.0117056856187,-0.00239234449761
2005-06-28,-0.0750798722045,0.00913756354644,-0.0614084507042,0.0209609620123,0.011155595289,-0.0694214876033,0.0102774922919
2005-06-29,0.0164075993092,-0.00143143560283,-0.0102040816327,0.0019954324997,-0.00298877527485,0.0222024866785,-0.00169548999661
2005-06-30,0.0229396771453,-0.00710090442174,0.0127349909036,-0.00482300851293,-0.00959082365415,0.0165073848827,-0.00509510869565
2005-07-01,-0.0531561461794,0.00261051523496,-0.0293413173653,0.00528406519506,0.00276399026764,-0.0350427350427,0.00375554796859
2005-07-05,0.0245614035088,0.00883263246469,0.00431832202344,0.0158466072851,0.00663858532135,0.0186005314438,0.00867346938776
2005-07-06,0.0505136986301,-0.00834035891037,0.044226044226,-0.00759297667263,-0.00974758479724,0.0530434782609,-0.00758725341426
2005-07-07,0.0179299103504,0.00245205127008,0.0223529411765,0.00158879474328,0.0030767133691,0.00578034682081,0.00271831464492
2005-07-08,-0.0832666132906,0.0116790553719,-0.0425776754891,0.0197751844098,0.0142492453142,-0.0591133004926,0.0123686885801
2005-07-11,-0.0148471615721,0.00625481168932,-0.00721153846154,0.0144984063529,0.00675656276617,0.00349040139616,0.00719665271967
2005-07-12,-0.0292553191489,0.00227155098572,0.069612590799,-0.00141425553658,-0.000551346521289,0.0139130434783,0.0016616816218
2005-07-13,-0.0100456621005,0.000883709047107,-0.0305602716469,-0.00468097929752,0.00413738003976,-0.0866209262436,0.00116124751161
2005-07-14,-0.00276752767528,0.00262403918749,0.0297723292469,-0.00693477695434,0.00677250080512,-0.0093896713615,0.0009942004971
2005-07-15,-0.0444033302498,0.00115780187525,-0.0379818594104,0.00108589481205,0.00111958904496,-0.0578199052133,0.000827677536832
2005-07-18,0.0425943852856,-0.00552970776328,0.0383028874484,-0.00780424876916,-0.00618374558304,0.0714285714286,-0.00413496526629
2005-07-19,-0.0297121634169,0.0067314462558,-0.0607264472191,0.0156401649527,0.0067706855792,-0.0882629107981,0.00647732934728
2005-07-20,-0.0210526315789,0.00475859203173,-0.0211480362538,0.0130072260191,0.00400127740311,-0.00205973223481,0.003300330033
2005-07-21,0.0723362658847,-0.00660614663512,0.124691358025,-0.0154377797256,-0.00574411555589,0.077399380805,-0.00608552631579
2005-07-22,-0.0410209662717,0.00541140858404,-0.0559824368825,0.0160096737884,0.00220177270931,-0.0421455938697,0.00678470958133
2005-07-25,0.0551330798479,-0.00376923091601,0.096511627907,-0.0100180570531,-0.00513557157879,0.069,-0.00246548323471
2005-07-26,-0.00990990990991,0.00173307807762,-0.0233297985154,0.005350343602,-0.00157599207285,-0.0289990645463,0.00115340253749
2005-07-27,-0.0573248407643,0.00457292703184,-0.013572204126,0.000444703359779,0.00541598139851,-0.0211946050096,0.00394996708361
2005-07-28,0.015444015444,0.005603159616,-0.0264171711613,0.0120909983101,0.00643972511305,0.00393700787402,0.00688524590164
2005-07-29,0.0998098859316,-0.00767047022034,0.0525720746184,-0.00481666974989,-0.00604356598416,0.0607843137255,-0.00439596222729
2005-08-01,0.0440795159896,0.000947934619595,0.0332975295381,0.00448692607576,-0.00166339313404,0.0804066543438,-0.00147179067866
2005-08-02,-0.0273178807947,0.0070992181733,-0.0363825363825,0.00836265685465,0.00569508246103,-0.0530367835757,0.00622338683262
2005-08-03,0.0068085106383,0.000739513876232,0.037216828479,-0.00745087932708,0.00130104738995,0.00451671183378,0.000813802083333
2005-08-04,0.0583262890955,-0.00737330022525,0.074362974519,-0.0168866193268,-0.00817940472629,0.0512589928058,-0.00894454382826
2005-08-05,-0.00319488817891,-0.00763835799733,0.0208131655373,-0.013470541552,-0.00491041554745,0.0222412318221,-0.00754840827043
2005-08-08,0.0584935897436,-0.00268263635783,0.0512091038407,-0.00481299069975,-0.00199848456147,0.0301255230126,-0.00330687830688
2005-08-09,-0.0613171839516,0.00674499028417,-0.0396932792061,0.00133414801701,0.00747848038797,-0.0479285134037,0.00497677504977
2005-08-10,-0.00161290322581,-0.00182721823553,0.0145608266792,-0.000484506737055,-0.00200646212685,0.00938566552901,0.00165070980522
2005-08-11,0.0032310177706,0.00706194948027,-0.0583333333333,0.00940684418018,0.00863663822397,-0.0152155536771,0.00477916941332
2005-08-12,0.0257648953301,-0.00599449321489,0.0319567354966,-0.00955924643636,-0.00801055596627,0.0454935622318,-0.00606855830736
2005-08-15,-0.0376766091052,0.00282835520248,-0.0262029537875,0.00854547727273,0.00321689008802,-0.0279146141215,0.0049504950495
2005-08-16,0.10277324633,-0.0117759804995,0.0523483365949,-0.0165705632946,-0.0113687655157,0.0878378378378,-0.0129720853859
2005-08-17,-0.0162721893491,0.000738123923677,-0.0148768014877,0.00032083531387,0.00353830788986,-0.0256211180124,-0.000166361670271
2005-08-18,0.00902255639098,-0.000999778740246,0.00424728645588,-0.00554351571607,0.000398077852654,0.0167330677291,-0.000998336106489
2005-08-19,0.0,0.000565980040262,-0.0516917293233,0.00202707043405,0.000407393722347,0.0141065830721,0.00349766822119
2005-08-22,0.0,0.00165614700592,0.0,0.00760135618456,0.00101333434351,-0.0208655332303,-0.000829875518672
2005-08-23,-0.00596125186289,-0.00338864893861,-0.01982160555,-0.00304196402607,-0.00475879620432,-0.008681925809,-0.00132890365449
2005-08-24,0.0622188905547,-0.00657035637891,-0.00151668351871,-0.000701727036096,-0.00805163694437,0.0509554140127,-0.00665335994677
2005-08-25,-0.03105151729,0.00229832346344,-0.019746835443,0.00410681052035,0.00150456640696,-0.0462121212121,0.00318151373074
2005-08-26,-0.000728332119446,-0.00599653491095,0.0165289256198,-0.0137752726694,-0.00510018563527,0.00953137410643,-0.00684359873143
2005-08-29,-0.0145772594752,0.00595805588166,-0.0193089430894,0.0102984580746,0.00632856607004,-0.00314712824548,0.00705882352941
2005-08-30,0.00961538461538,-0.00319232760371,0.0139896373057,-0.0023805117856,-0.00480737066453,0.0149960536701,-0.00333778371162
2005-08-31,-0.0769230769231,0.00986413689445,-0.0357690342361,0.0195025694521,0.00660725261217,-0.0443234836703,0.012726054923
2005-09-01,0.0436507936508,0.00103251583214,-0.000529941706412,0.00291068696778,-0.002098916196,0.0455655004068,0.0
2005-09-02,0.0319391634981,-0.00292237665613,0.0159066808059,-0.00765950319109,-0.00116639259628,0.0233463035019,-0.0026455026455
2005-09-06,-0.0471628592483,0.0126188361009,-0.00104384133612,0.0168090734842,0.0135727549438,-0.0577946768061,0.0116047745358
2005-09-07,-0.0317092034029,0.0024079731179,-0.0151515151515,0.004210691324,0.00418350772485,-0.0355125100888,0.00327761389708
2005-09-08,0.0327476038339,-0.00379334583527,0.0137931034483,-0.00568422010307,-0.00353599473362,0.018410041841,-0.00343025155178
2005-09-09,-0.0734725444702,0.0079647435186,-0.0313971742543,0.00680062541348,0.00780490567106,-0.0575184880855,0.00672020980167
2005-09-12,-0.0275459098497,-0.000740987381851,0.0470016207455,0.00408527254483,0.000402674507894,-0.0357454228422,0.000325626831651
2005-09-13,0.0635193133047,-0.00754506638521,0.0,-0.0112952056651,-0.00800344475751,0.0931283905967,-0.00634765625
2005-09-14,0.0419693301049,-0.00328128424365,0.0381836945304,-0.010072391588,-0.00495404533187,0.00744416873449,-0.004095004095
2005-09-15,-0.0325329202169,0.000464443091536,-0.0308151093439,-0.00139565248517,0.00131817276598,-0.0180623973727,0.000328947368421
2005-09-16,-0.101681345076,0.00829176949805,-0.0717948717949,0.00985843101739,0.00787021252415,-0.0936454849498,0.00674120355146
2005-09-19,0.0819964349376,-0.00556584389072,0.0182320441989,-0.00738111275279,-0.00792151777408,0.0673431734317,-0.00375632859709
2005-09-20,0.0411861614498,-0.007863441571,0.0385241454151,-0.00957994484184,-0.00720807759339,0.0630942091616,-0.00983606557377
2005-09-21,0.0909810126582,-0.00912114178699,0.0522466039707,-0.0161815281157,-0.0098745408577,0.0707317073171,-0.00943708609272
2005-09-22,-0.0333575054387,0.00365232538338,-0.0417080436941,0.00187705172208,0.00424937367508,-0.0144267274108,0.00350994484372
2005-09-23,-0.0277569392348,0.000551649077702,-0.0388601036269,0.00660367525385,-0.000239874881262,-0.0331278890601,0.00199866755496
2005-09-26,0.00617283950617,0.00027974062906,0.00862533692722,0.00723154706756,0.00230335137625,0.0,-0.00365691489362
2005-09-27,-0.021472392638,2.47024175748e-05,-0.0144307856761,-0.00156017719067,0.00120648052396,-0.0175298804781,0.0
2005-09-28,-0.0101880877743,0.00101178040373,0.0103036876356,-0.00474840341751,0.00161626594748,-0.0178426601784,0.001001001001
2005-09-29,-0.0308788598575,0.00886689747389,-0.0434782608696,0.0137035109162,0.00760997221453,-0.0388109000826,0.00833333333333
2005-09-30,-0.0261437908497,0.000920439324821,-0.00505050505051,0.00416516379593,0.00150670911985,-0.0128865979381,0.00297520661157
2005-10-03,0.0453020134228,-0.00171719622943,0.019176536943,0.00411799947502,-0.00314135134879,0.0165361183638,0.000329597890574
2005-10-04,0.0593900481541,-0.00996982187048,0.0475926950747,-0.0100066529268,-0.00896018224099,0.0796232876712,-0.0121911037891
2005-10-05,0.102272727273,-0.0148871165461,0.126254622293,-0.0284105299966,-0.0118474107134,0.11578112609,-0.0153435623749
2005-10-06,0.0281786941581,-0.00409567527191,0.0290806754221,-0.00857385992043,-0.00293678639967,0.0220326936745,-0.00406504065041
2005-10-07,-0.0247326203209,0.00370127658395,-0.0182315405652,0.00763156604648,0.000505487455162,0.00278164116829,0.00357142857143
2005-10-10,0.0657984921179,-0.0071662077331,-0.0182315405652,-0.00987078955224,-0.00519806068614,0.0312066574203,-0.00864260294865
2005-10-11,0.00514469453376,-0.00207184278268,0.0770659238626,-0.0123672811553,0.00140641481424,0.0053799596503,-0.0034188034188
2005-10-12,0.0377479206654,-0.00606812648674,0.075,-0.0135062369388,-0.0035403581321,0.0414715719064,-0.00754716981132
2005-10-13,0.0154130702836,-0.000713341452245,-0.0172413793103,0.00275113338923,-2.93631140561e-05,0.0115606936416,-0.00069132388524
2005-10-14,-0.0971463266545,0.00826788712239,-0.0669114647083,0.015835570756,0.00692011040855,-0.08,0.0105499827049
2005-10-17,-0.0134498991258,0.00297498686184,-0.0034980323568,0.000347423188284,0.00591019995528,-0.0144927536232,0.00256717439671
2005-10-18,0.0449897750511,-0.0100495430982,0.0201842913559,-0.0126466521358,-0.00606874691972,0.0294117647059,-0.0100716968249
2005-10-19,-0.119373776908,0.014955773317,-0.021935483871,0.0206601706376,0.0125227266098,-0.0761904761905,0.0146576996034
2005-10-20,0.193333333333,-0.0150197036611,0.0461741424802,-0.0168265502789,-0.0127711468106,0.111192930781,-0.0149558123725
2005-10-21,0.00124146492862,0.00151971211202,-0.00042034468264,0.00827039261553,-0.0064098199609,-0.000662690523526,0.0048309178744
2005-10-24,-0.0861748295102,0.0167770492887,-0.0466778805719,0.021920876896,0.0166222883546,-0.0663129973475,0.0166552197802
2005-10-25,-0.0142469470828,-0.00236786171869,-0.00485222761359,-0.00598514714452,-0.000683678382282,0.000710227272727,-0.00253335585205
2005-10-26,0.00412938747419,-0.00431246245994,0.00487588652482,-0.00672134042977,-0.00317019820966,-0.00780695528744,-0.0037250253979
2005-10-27,0.0980123372173,-0.0104752312005,0.0502867225408,-0.0225246230607,-0.011116481392,0.0808297567954,-0.013086335826
2005-10-28,-0.110486891386,0.0165493337881,-0.0310793784124,0.0181080837057,0.0168914956012,-0.102581072138,0.0156707422077
2005-10-31,0.0750877192982,0.00717615486854,0.0273081924577,0.0177545019095,0.00358557311493,0.0398230088496,0.00457782299084
2005-11-01,-0.0306788511749,-0.00352109755908,0.00210970464135,-0.00555197891044,-0.00318962462045,-0.0205673758865,0.00185654008439
2005-11-02,-0.0922558922559,0.00997705269566,-0.0505263157895,0.0218188665417,0.00633239804743,-0.0782041998552,0.0121293800539
